PID,AGE,GENDER,ZIP CODE,COUNTY,PROGRAM START DATE,POSITION,JOB START DATE,JOB TERMINATION DATE,WAGE,HOURS PER WEEK,EDUCATION,Quarter and Year
PID16675,25,male,11434,Jamaica,2012/12/20,Security,2013/3/15,,10.25,40,HS Graduate,Q1-2013
PID13010,41,female,11213,Brooklyn,2013/8/14,Security,2013/11/7,,10,30,HS Graduate,Q4-2013
PID00841,49,male,11216,Brooklyn,2013/10/17,Security,2014/1/9,2014/2/1,9,40,HS Graduate,Q1-2014
PID07998,33,male,11212,Brooklyn,2013/10/22,Security,2014/1/14,,8,30,HS Graduate,Q1-2014
PID08015,30,male,11435,Jamaica,2011/12/11,Security,2012/3/4,2012/4/25,7.25,30,HS Graduate,Q1-2012
PID07236,49,female,11212,Brooklyn,2015/2/23,Security,2015/5/18,,10,25,HS Graduate,Q2-2015
PID01343,39,female,10475,Bronx,2015/7/6,Security,2015/9/28,,15,35,Some College,Q3-2015
PID19121,48,male,10003,New York,2012/5/29,Security,2012/8/21,2012/9/25,11,35,College,Q3-2012
PID01296,28,female,11413,Springfield Gardens,2013/9/7,Security,2013/11/29,,12.25,40,HS Graduate,Q4-2013
PID08671,41,male,11238,Brooklyn,2012/8/17,Security,2012/11/8,2012/11/29,8,35,HS Graduate,Q4-2012
PID07297,39,male,11369,East Elmhurst,2014/3/27,Security,2014/6/18,,8,25,HS Graduate,Q2-2014
PID10131,28,female,11205,Brooklyn,2014/3/22,Security,2014/6/13,2014/9/30,8.5,25,HS Graduate,Q2-2014
PID08041,26,female,11220,Brooklyn,2014/7/4,Security,2014/9/25,,8,30,HS Graduate,Q3-2014
PID12564,33,male,10452,Bronx,2015/3/11,Security,2015/6/2,2015/7/10,8.75,32,HS Graduate,Q2-2015
PID07190,56,male,11216,Brooklyn,2014/12/6,Security,2015/2/27,,10,30,HS Graduate,Q1-2015
PID08019,30,male,11206,Brooklyn,2015/2/25,Security,2015/5/19,,8.75,30,HS Graduate,Q2-2015
PID13009,23,female,10466,Bronx,2015/7/22,Security,2015/10/13,,11,30,College,Q4-2015
PID08044,26,male,11691,Far Rockaway,2012/1/15,Security,2012/4/6,,7.25,30,HS Graduate,Q2-2012
PID03459,39,female,11433,Jamaica,2013/10/31,Security,2014/1/21,2014/3/27,10,40,HS Graduate,Q1-2014
PID06561,60,male,11208,Brooklyn,2014/11/20,Security,2015/2/10,2015/2/20,8.75,30,HS Graduate,Q1-2015
PID07179,59,male,11236,Brooklyn,2014/5/12,Security,2014/8/2,,9.6,25,HS Graduate,Q3-2014
PID16757,37,male,10009,New York,2015/1/8,Security,2015/3/31,,10.83,24,HS Graduate,Q1-2015
PID12194,41,female,10454,Bronx,2015/2/6,Security,2015/4/29,,10.25,35,HS Graduate,Q2-2015
PID07362,30,female,11236,Brooklyn,2015/6/3,Security,2015/8/24,,9.6,30,HS Graduate,Q3-2015
PID10134,27,male,11206,Brooklyn,2014/3/24,Security,2014/6/13,,8.5,25,HS Graduate,Q2-2014
PID10033,59,male,11412,Saint Albans,2015/7/12,Security,2015/10/1,2015/10/12,8.75,20,HS Graduate,Q4-2015
PID01376,33,male,11236,Brooklyn,2014/7/25,Security,2014/10/14,,18.84,30,HS Graduate,Q4-2014
PID12186,61,male,11692,Arverne,2012/8/3,Security,2012/10/23,2012/11/16,9,20,HS Graduate,Q4-2012
PID09232,28,female,11234,Brooklyn,2013/1/9,Security,2013/3/30,2013/9/15,7.5,30,HS Graduate,Q1-2013
PID16653,49,male,11434,Jamaica,2015/1/26,Security,2015/4/16,,8.75,35,HS Graduate,Q2-2015
PID17146,49,male,11208,Brooklyn,2012/10/4,Security,2012/12/22,,10,25,College,Q4-2012
PID06695,58,male,11233,Brooklyn,2012/11/15,Security,2013/2/2,,11,30,HS Graduate,Q1-2013
PID01358,36,female,10453,Bronx,2013/1/2,Security,2013/3/22,,10,30,College,Q1-2013
PID07346,32,female,11216,Brooklyn,2014/9/2,Security,2014/11/20,2015/2/27,9,25,HS Graduate,Q4-2014
PID09520,24,male,10456,Bronx,2015/6/26,Security,2015/9/13,2015/9/14,9,20,HS Graduate,Q3-2015
PID07413,26,female,11207,Brooklyn,2014/7/19,Security,2014/10/6,,12,40,HS Graduate,Q4-2014
PID06575,35,male,11205,Brooklyn,2015/1/7,Security,2015/3/27,,8.75,32,HS Graduate,Q1-2015
PID12211,46,male,10460,Bronx,2015/1/21,Security,2015/4/10,,8.75,30,HS Graduate,Q2-2015
PID19577,52,male,11216,Brooklyn,2015/1/28,Security,2015/4/17,,17,35,HS Graduate,Q2-2015
PID01299,60,female,10470,Bronx,2015/6/11,Security,2015/8/29,,8.75,40,HS Graduate,Q3-2015
PID07176,65,female,11205,Brooklyn,2015/7/18,Security,2015/10/5,,9.6,30,HS Graduate,Q4-2015
PID07937,59,female,11213,Brooklyn,2014/2/4,Security,2014/4/23,,8,30,HS Graduate,Q2-2014
PID01336,42,male,11203,Brooklyn,2014/10/1,Security,2014/12/18,,10,40,HS Graduate,Q4-2014
PID00807,51,female,11226,Brooklyn,2012/6/18,Security,2012/9/4,2012/10/2,10,35,Some College,Q3-2012
PID07576,52,female,11236,Brooklyn,2013/5/24,Security,2013/8/10,,8,30,HS Graduate,Q3-2013
PID05604,23,male,11212,Brooklyn,2014/12/4,Security,2015/2/20,,8.75,32,HS Graduate,Q1-2015
PID17465,33,male,11691,Far Rockaway,2012/2/8,Security,2012/4/26,2012/9/4,12,20,HS Graduate,Q2-2012
PID08649,56,male,10472,Bronx,2015/7/1,Security,2015/9/17,,12,40,HS Graduate,Q3-2015
PID01337,42,male,11203,Brooklyn,2014/10/2,Security,2014/12/18,,10,40,HS Graduate,Q4-2014
PID07934,61,male,11432,Jamaica,2011/1/12,Security,2011/3/30,,8,30,10,Q1-2011
PID07978,40,female,11432,Jamaica,2011/8/30,Security,2011/11/15,2011/12/8,8,20,HS Graduate,Q4-2011
PID17387,27,male,11221,Brooklyn,2014/3/31,Security,2014/6/16,,11.2,40,HS Graduate,Q2-2014
PID18739,31,male,11212,Brooklyn,2014/12/12,Security,2015/2/27,,10,39,HS Graduate,Q1-2015
PID07288,40,female,11207,Brooklyn,2015/4/15,Security,2015/7/1,,9.6,30,HS Graduate,Q3-2015
PID19096,34,female,11106,Astoria,2014/4/17,Security,2014/7/2,,8.5,20,HS Graduate,Q3-2014
PID07418,26,female,11233,Brooklyn,2014/9/5,Security,2014/11/20,,9,25,HS Graduate,Q4-2014
PID01334,44,male,11208,Brooklyn,2013/2/16,Security,2013/5/3,,11,35,HS Graduate,Q2-2013
PID06861,60,male,11355,Flushing,2013/6/11,Security,2013/8/26,,7.75,40,HS Graduate,Q3-2013
PID05601,26,male,11693,Far Rockaway,2013/7/24,Security,2013/10/8,2013/10/20,7.25,30,HS Graduate,Q4-2013
PID04469,37,male,11210,Brooklyn,2013/12/4,Security,2014/2/18,,9,40,HS Graduate,Q1-2014
PID08307,27,female,11691,Far Rockaway,2014/7/10,Security,2014/9/24,,10,40,HS Graduate,Q3-2014
PID07280,42,male,11212,Brooklyn,2014/12/4,Security,2015/2/18,,10,30,HS Graduate,Q1-2015
PID01385,31,male,11201,Brooklyn,2014/2/13,Security,2014/4/29,,13.1,35,HS Graduate,Q2-2014
PID00853,30,male,11434,Jamaica,2013/10/23,Security,2014/1/6,2014/1/14,10.65,40,Some College,Q1-2014
PID00858,33,female,11212,Brooklyn,2013/2/13,Security,2013/4/29,,16.25,40,HS Graduate,Q2-2013
PID04471,57,male,11226,Brooklyn,2013/12/9,Security,2014/2/22,2014/3/21,9,25,HS Graduate,Q1-2014
PID01346,38,male,11237,Brooklyn,2014/10/8,Security,2014/12/22,,17.6,30,HS Graduate,Q4-2014
PID07466,22,male,11212,Brooklyn,2015/3/21,Security,2015/6/4,,9.6,30,HS Graduate,Q2-2015
PID07475,22,male,11233,Brooklyn,2015/7/18,Security,2015/10/1,,9.6,30,HS Graduate,Q4-2015
PID15518,24,male,11211,Brooklyn,2015/1/8,Security,2015/3/23,,8.75,20,HS Graduate,Q1-2015
PID01279,32,male,11207,Brooklyn,2013/4/13,Security,2013/6/26,2013/6/27,11,32,HS Graduate,Q2-2013
PID01396,27,female,10301,Staten Island,2014/2/17,Security,2014/5/2,,13.1,30,HS Graduate,Q2-2014
PID07462,23,female,11206,Brooklyn,2014/6/27,Security,2014/9/9,,9.6,30,HS Graduate,Q3-2014
PID07575,55,female,11206,Brooklyn,2013/12/21,Security,2014/3/4,2014/8/12,8.5,30,HS Graduate,Q1-2014
PID00867,46,female,11102,Astoria,2014/10/12,Security,2014/12/24,2015/1/8,9.5,35,HS Graduate,Q4-2014
PID01367,34,male,10473,Bronx,2012/2/10,Security,2012/4/23,,10,40,Some College,Q2-2012
PID03004,37,male,11213,Brooklyn,2013/1/19,Security,2013/4/2,2013/10/14,9,32,HS Graduate,Q2-2013
PID01318,51,female,11207,Brooklyn,2013/6/11,Security,2013/8/23,,9.5,40,HS Graduate,Q3-2013
PID07291,40,female,11213,Brooklyn,2014/9/8,Security,2014/11/20,2014/11/20,9,25,HS Graduate,Q4-2014
PID07579,51,male,11213,Brooklyn,2013/12/17,Security,2014/2/28,2014/3/5,8.5,30,HS Graduate,Q1-2014
PID19052,27,female,11213,Brooklyn,2015/2/19,Security,2015/5/3,,16.86,25,HS Graduate,Q2-2015
PID01402,26,female,10458,Bronx,2015/3/10,Security,2015/5/22,,17,40,HS Graduate,Q2-2015
PID01423,22,male,10454,Bronx,2015/3/29,Security,2015/6/10,,10.5,25,College,Q2-2015
PID16673,28,male,11216,Brooklyn,2012/6/19,Security,2012/8/31,2013/2/1,12,30,HS Graduate,Q3-2012
PID12567,32,female,10460,Bronx,2015/5/2,Security,2015/7/14,,8.75,30,HS Graduate,Q3-2015
PID16754,54,female,11206,Brooklyn,2014/6/3,Security,2014/8/14,,10,20,HS Graduate,Q3-2014
PID07364,30,male,11369,East Elmhurst,2015/3/21,Security,2015/6/1,,9.6,25,HS Graduate,Q2-2015
PID08005,32,male,11216,Brooklyn,2011/5/3,Security,2011/7/14,2012/1/27,8,30,HS Graduate,Q3-2011
PID09211,45,male,10452,Bronx,2014/10/11,Security,2014/12/22,2015/4/5,8.5,30,HS Graduate,Q4-2014
PID07602,22,female,11206,Brooklyn,2014/3/27,Security,2014/6/7,,8,40,HS Graduate,Q2-2014
PID10136,26,male,11212,Brooklyn,2014/4/2,Security,2014/6/13,,8.5,25,HS Graduate,Q2-2014
PID07353,31,female,11225,Brooklyn,2015/6/9,Security,2015/8/20,,9.6,30,HS Graduate,Q3-2015
PID19069,30,female,11414,Howard Beach,2012/10/31,Security,2013/1/11,2013/1/23,10,30,HS Graduate,Q1-2013
PID17597,28,female,11434,Jamaica,2011/9/22,Security,2011/12/2,,8.85,30,HS Graduate,Q4-2011
PID00307,26,male,11220,Brooklyn,2012/10/16,Security,2012/12/26,,8,30,HS Graduate,Q4-2012
PID04605,31,male,11216,Brooklyn,2011/2/10,Security,2011/4/22,2011/10/23,9,30,HS Graduate,Q2-2011
PID12210,53,male,11216,Brooklyn,2013/9/12,Security,2013/11/22,,8,30,HS Graduate,Q4-2013
PID07207,53,male,11207,Brooklyn,2013/7/24,Security,2013/10/3,2014/5/23,10,40,HS Graduate,Q4-2013
PID07182,57,female,11212,Brooklyn,2014/6/8,Security,2014/8/18,,9,25,HS Graduate,Q3-2014
PID07243,48,female,10457,Bronx,2015/5/31,Security,2015/8/10,,9.6,30,HS Graduate,Q3-2015
PID08684,32,male,11207,Brooklyn,2015/7/8,Security,2015/9/17,,12,40,HS Graduate,Q3-2015
PID09881,26,female,10466,Bronx,2015/7/13,Security,2015/9/22,,10,40,HS Graduate,Q3-2015
PID15559,28,male,10456,Bronx,2012/4/14,Security,2012/6/23,,7.25,35,HS Graduate,Q2-2012
PID12552,59,male,11207,Brooklyn,2013/5/23,Security,2013/8/1,,7.5,25,HS Graduate,Q3-2013
PID06314,45,female,11221,Brooklyn,2014/12/3,Security,2015/2/11,2015/3/11,9,20,HS Graduate,Q1-2015
PID07986,37,male,11370,East Elmhurst,2011/3/23,Security,2011/6/1,2011/6/24,8,30,HS Graduate,Q2-2011
PID08017,30,male,11435,Jamaica,2011/12/25,Security,2012/3/4,2012/4/25,7.25,30,HS Graduate,Q1-2012
PID07348,31,female,11213,Brooklyn,2014/4/29,Security,2014/7/8,,9.6,25,HS Graduate,Q3-2014
PID16691,51,male,11211,Brooklyn,2014/2/12,Security,2014/4/23,2014/7/3,9,39,HS Graduate,Q2-2014
PID00305,28,female,11231,Brooklyn,2015/7/10,Security,2015/9/17,,8.75,25,HS Graduate,Q3-2015
PID15560,28,male,10456,Bronx,2012/4/15,Security,2012/6/23,,7.25,35,HS Graduate,Q2-2012
PID07281,42,male,11208,Brooklyn,2013/4/4,Security,2013/6/12,,9,30,HS Graduate,Q2-2013
PID17142,53,female,11206,Brooklyn,2013/11/2,Security,2014/1/10,,9.25,24,HS Graduate,Q1-2014
PID07992,34,male,11212,Brooklyn,2013/11/29,Security,2014/2/6,2014/2/18,8,30,HS Graduate,Q1-2014
PID07408,26,male,11206,Brooklyn,2014/6/10,Security,2014/8/18,,9.6,25,HS Graduate,Q3-2014
PID01351,37,female,11225,Brooklyn,2015/1/8,Security,2015/3/18,,10,32,HS Graduate,Q1-2015
PID07429,25,male,10470,Bronx,2015/5/9,Security,2015/7/17,,8.75,30,HS Graduate,Q3-2015
PID07205,53,male,10469,Bronx,2014/6/20,Security,2014/8/27,,9.6,30,HS Graduate,Q3-2014
PID07195,55,female,11412,Saint Albans,2012/1/5,Security,2012/3/13,,8,30,HS Graduate,Q1-2012
PID01340,40,female,11691,Far Rockaway,2015/4/11,Security,2015/6/18,2015/7/30,10.5,35,HS Graduate,Q2-2015
PID19073,22,female,11212,Brooklyn,2013/2/6,Security,2013/4/15,,8.25,30,HS Graduate,Q2-2013
PID07949,54,male,11212,Brooklyn,2013/7/7,Security,2013/9/13,2013/10/1,9.5,40,HS Graduate,Q3-2013
PID08056,24,male,11238,Brooklyn,2013/11/25,Security,2014/2/1,2014/3/9,8,30,HS Graduate,Q1-2014
PID09886,27,male,11691,Far Rockaway,2014/7/25,Security,2014/10/1,2014/10/10,9,20,HS Graduate,Q4-2014
PID10097,51,male,11239,Brooklyn,2015/6/20,Security,2015/8/27,2015/9/7,9,20,HS Graduate,Q3-2015
PID15512,52,female,11694,Rockaway Park,2013/2/14,Security,2013/4/23,2014/6/10,8,30,HS Graduate,Q2-2013
PID07191,56,female,11207,Brooklyn,2015/4/8,Security,2015/6/15,,9.6,25,HS Graduate,Q2-2015
PID07336,33,female,11212,Brooklyn,2015/5/21,Security,2015/7/27,2015/7/29,9.6,30,HS Graduate,Q3-2015
PID08654,51,male,11692,Arverne,2011/3/17,Security,2011/5/23,2015/3/9,8.5,30,HS Graduate,Q2-2011
PID10279,29,female,10029,New York,2013/7/6,Security,2013/9/11,2013/9/26,10,40,HS Graduate,Q3-2013
PID00805,55,male,11226,Brooklyn,2012/8/3,Security,2012/10/8,2012/12/7,12,40,HS Graduate,Q4-2012
PID04606,31,female,11692,Arverne,2012/7/3,Security,2012/9/7,,10,20,College,Q3-2012
PID06694,25,male,11422,Rosedale,2013/3/26,Security,2013/5/31,,9,30,HS Graduate,Q2-2013
PID07247,47,female,11691,Far Rockaway,2014/5/30,Security,2014/8/4,2014/8/4,9,35,HS Graduate,Q3-2014
PID07369,30,female,11233,Brooklyn,2014/11/12,Security,2015/1/17,2015/5/25,10,30,HS Graduate,Q1-2015
PID00832,24,female,11224,Brooklyn,2014/6/9,Security,2014/8/14,,8,24,HS Graduate,Q3-2014
PID16667,46,male,11692,Arverne,2013/4/15,Security,2013/6/20,2013/7/17,8,30,HS Graduate,Q2-2013
PID17590,55,female,11693,Far Rockaway,2011/6/25,Security,2011/8/29,,7.25,20,HS Graduate,Q3-2011
PID06692,25,male,11691,Far Rockaway,2012/5/9,Security,2012/7/13,,7.25,30,HS Graduate,Q3-2012
PID01360,36,female,11220,Brooklyn,2012/7/14,Security,2012/9/17,,12.25,40,HS Graduate,Q3-2012
PID07343,32,female,11233,Brooklyn,2013/3/9,Security,2013/5/13,,12.85,40,HS Graduate,Q2-2013
PID07598,24,male,11212,Brooklyn,2013/6/2,Security,2013/8/6,2013/8/14,8,30,HS Graduate,Q3-2013
PID07970,45,male,11434,Jamaica,2011/8/7,Security,2011/10/11,2012/1/16,7.25,30,HS Graduate,Q4-2011
PID07185,57,male,11226,Brooklyn,2014/1/15,Security,2014/3/21,,13.1,40,HS Graduate,Q1-2014
PID09217,30,female,11233,Brooklyn,2014/5/12,Security,2014/7/16,2014/8/15,8,40,HS Graduate,Q3-2014
PID07303,38,male,11101,Long Island City,2015/2/28,Security,2015/5/4,,13.35,35,HS Graduate,Q2-2015
PID16688,59,male,11101,Long Island City,2013/3/7,Security,2013/5/11,2013/7/15,9,26,HS Graduate,Q2-2013
PID07265,44,male,11224,Brooklyn,2015/5/23,Security,2015/7/27,,9.6,30,HS Graduate,Q3-2015
PID01350,37,male,11230,Brooklyn,2012/1/23,Security,2012/3/27,,9,20,College,Q1-2012
PID04610,24,male,11434,Jamaica,2012/1/28,Security,2012/4/1,,9,32,HS Graduate,Q2-2012
PID10088,54,female,11225,Brooklyn,2014/7/3,Security,2014/9/5,2014/10/6,8.5,25,HS Graduate,Q3-2014
PID06566,55,male,11212,Brooklyn,2014/10/13,Security,2014/12/16,,10,30,HS Graduate,Q4-2014
PID01264,45,male,11205,Brooklyn,2014/11/2,Security,2015/1/5,,17.84,30,HS Graduate,Q1-2015
PID07456,23,male,11216,Brooklyn,2015/3/23,Security,2015/5/26,,10,30,HS Graduate,Q2-2015
PID17150,42,female,11208,Brooklyn,2014/10/31,Security,2015/1/2,,10.25,20,HS Graduate,Q1-2015
PID05600,30,male,10025,New York,2011/1/29,Security,2011/4/2,,9,35,HS Graduate,Q2-2011
PID13742,37,female,11216,Brooklyn,2013/1/26,Security,2013/3/30,,9,30,HS Graduate,Q1-2013
PID11553,53,male,11434,Jamaica,2013/8/15,Security,2013/10/17,,8,30,HS Graduate,Q4-2013
PID19070,30,female,11414,Howard Beach,2012/11/9,Security,2013/1/11,2013/1/23,10,30,HS Graduate,Q1-2013
PID07395,27,male,11203,Brooklyn,2014/3/18,Security,2014/5/19,,9.6,20,HS Graduate,Q2-2014
PID08663,49,female,11691,Far Rockaway,2012/4/26,Security,2012/6/27,,10,30,Some College,Q2-2012
PID06686,30,female,11101,Long Island City,2012/5/15,Security,2012/7/16,2012/7/30,7.25,20,HS Graduate,Q3-2012
PID17375,21,male,11233,Brooklyn,2013/10/10,Security,2013/12/11,,7.5,35,HS Graduate,Q4-2013
PID00855,30,male,10467,Bronx,2013/11/5,Security,2014/1/6,,10.65,40,HS Graduate,Q1-2014
PID09493,30,male,11208,Brooklyn,2013/12/8,Security,2014/2/8,,9.5,30,HS Graduate,Q1-2014
PID07938,59,male,10472,Bronx,2014/6/28,Security,2014/8/29,2014/9/10,8,30,HS Graduate,Q3-2014
PID08055,24,male,11212,Brooklyn,2014/2/18,Security,2014/4/21,,8,30,HS Graduate,Q2-2014
PID10117,41,female,11238,Brooklyn,2014/5/7,Security,2014/7/8,2014/8/5,8.5,25,HS Graduate,Q3-2014
PID09209,51,female,11226,Brooklyn,2014/6/25,Security,2014/8/26,,9,30,HS Graduate,Q3-2014
PID01401,26,female,11206,Brooklyn,2014/7/22,Security,2014/9/22,,15.84,20,HS Graduate,Q3-2014
PID12838,29,male,11207,Brooklyn,2013/6/22,Security,2013/8/23,2013/9/11,10,30,HS Graduate,Q3-2013
PID06698,49,male,11418,Richmond Hill,2014/10/30,Security,2014/12/31,,8.75,40,HS Graduate,Q4-2014
PID16685,27,female,11203,Brooklyn,2014/11/5,Security,2015/1/6,,9,30,HS Graduate,Q1-2015
PID15855,25,female,11691,Far Rockaway,2013/4/11,Security,2013/6/12,2013/7/5,7.25,34,HS Graduate,Q2-2013
PID01300,58,female,10017,New York,2015/4/9,Security,2015/6/10,,11,25,College,Q2-2015
PID01267,43,male,10465,Bronx,2015/8/8,Security,2015/10/9,,13.15,30,HS Graduate,Q4-2015
PID02511,51,male,11412,Saint Albans,2014/3/14,Security,2014/5/14,,10,35,HS Graduate,Q2-2014
PID06696,52,male,10009,New York,2012/6/3,Security,2012/8/3,,10,35,College,Q3-2012
PID16645,49,male,10024,New York,2012/6/30,Security,2012/8/30,,7.25,30,HS Graduate,Q3-2012
PID16788,40,male,11208,Brooklyn,2013/3/26,Security,2013/5/26,,8,40,HS Graduate,Q2-2013
PID12561,37,male,11208,Brooklyn,2013/10/29,Security,2013/12/29,,8,32,HS Graduate,Q4-2013
PID10145,59,male,11216,Brooklyn,2013/9/4,Security,2013/11/4,2013/12/12,8,20,HS Graduate,Q4-2013
PID16670,32,female,11206,Brooklyn,2014/9/14,Security,2014/11/14,,12,20,HS Graduate,Q4-2014
PID01307,53,female,10465,Bronx,2015/4/15,Security,2015/6/15,,15,35,Some College,Q2-2015
PID01317,51,female,11357,Whitestone,2015/6/1,Security,2015/8/1,,11,30,College,Q3-2015
PID07203,53,male,11233,Brooklyn,2015/6/24,Security,2015/8/24,,9.6,30,HS Graduate,Q3-2015
PID07309,37,male,11237,Brooklyn,2012/10/18,Security,2012/12/17,,7.25,35,HS Graduate,Q4-2012
PID06567,54,female,11436,Jamaica,2012/12/10,Security,2013/2/8,,7.5,20,HS Graduate,Q1-2013
PID01308,52,male,11203,Brooklyn,2013/3/10,Security,2013/5/9,,9,20,HS Graduate,Q2-2013
PID04468,51,male,11211,Brooklyn,2013/12/27,Security,2014/2/25,2014/3/18,8,40,HS Graduate,Q1-2014
PID07583,46,female,11233,Brooklyn,2013/12/30,Security,2014/2/28,2014/5/9,8.5,30,HS Graduate,Q1-2014
PID09221,50,male,11234,Brooklyn,2013/2/22,Security,2013/4/23,2013/6/2,14,20,HS Graduate,Q2-2013
PID12794,39,male,11201,Brooklyn,2014/8/28,Security,2014/10/27,,9,30,HS Graduate,Q4-2014
PID16659,20,female,11233,Brooklyn,2015/2/2,Security,2015/4/3,,12,24,HS Graduate,Q2-2015
PID01747,52,male,11211,Brooklyn,2015/4/12,Security,2015/6/11,,12,40,HS Graduate,Q2-2015
PID16657,30,male,11206,Brooklyn,2015/6/1,Security,2015/7/31,,14,30,HS Graduate,Q3-2015
PID08647,58,female,11226,Brooklyn,2012/4/28,Security,2012/6/26,,8.5,20,HS Graduate,Q2-2012
PID04608,29,male,11693,Far Rockaway,2012/7/4,Security,2012/9/1,,9,30,HS Graduate,Q3-2012
PID07933,61,male,11432,Jamaica,2011/1/30,Security,2011/3/30,,8,30,10,Q1-2011
PID01079,22,male,11226,Brooklyn,2015/1/17,Security,2015/3/17,2015/4/4,12,30,HS Graduate,Q1-2015
PID07258,45,female,11231,Brooklyn,2015/1/5,Security,2015/3/5,2015/4/1,8.75,30,HS Graduate,Q1-2015
PID04475,35,male,11203,Brooklyn,2014/3/3,Security,2014/5/1,,9,40,HS Graduate,Q2-2014
PID00842,47,male,11221,Brooklyn,2015/4/3,Security,2015/6/1,,15,20,HS Graduate,Q2-2015
PID16784,57,male,11236,Brooklyn,2013/12/15,Security,2014/2/12,2014/3/20,8,30,HS Graduate,Q1-2014
PID07406,26,male,11212,Brooklyn,2015/7/13,Security,2015/9/10,,9.6,30,HS Graduate,Q3-2015
PID07233,49,female,10472,Bronx,2015/8/24,Security,2015/10/22,,9.6,30,HS Graduate,Q4-2015
PID00795,51,male,11369,East Elmhurst,2012/5/19,Security,2012/7/16,,10,35,College,Q3-2012
PID08032,28,male,11201,Brooklyn,2013/9/25,Security,2013/11/22,,8,30,HS Graduate,Q4-2013
PID09059,25,female,11238,Brooklyn,2013/1/5,Security,2013/3/4,2013/7/5,10,30,HS Graduate,Q1-2013
PID09950,48,female,11213,Brooklyn,2014/5/10,Security,2014/7/7,,8.25,32,HS Graduate,Q3-2014
PID07392,27,male,10463,Bronx,2015/2/24,Security,2015/4/23,,9.6,30,HS Graduate,Q2-2015
PID10089,53,male,11413,Springfield Gardens,2015/5/4,Security,2015/7/1,,8.75,20,HS Graduate,Q3-2015
PID02812,33,female,10455,Bronx,2015/7/1,Security,2015/8/28,,8.75,40,HS Graduate,Q3-2015
PID16792,29,male,10467,Bronx,2015/7/28,Security,2015/9/24,,8.75,40,HS Graduate,Q3-2015
PID06867,32,male,11236,Brooklyn,2013/7/9,Security,2013/9/4,,7.75,35,HS Graduate,Q3-2013
PID04473,42,male,11213,Brooklyn,2014/1/28,Security,2014/3/26,,9,25,HS Graduate,Q1-2014
PID16647,34,female,11207,Brooklyn,2014/2/27,Security,2014/4/25,,8,30,HS Graduate,Q2-2014
PID11097,40,male,11206,Brooklyn,2014/9/4,Security,2014/10/31,2014/11/1,10,30,HS Graduate,Q4-2014
PID10521,45,male,11423,Hollis,2014/12/18,Security,2015/2/13,,17,40,HS Graduate,Q1-2015
PID07231,50,male,11691,Far Rockaway,2015/6/28,Security,2015/8/24,,9.6,30,HS Graduate,Q3-2015
PID16758,36,female,11220,Brooklyn,2013/5/31,Security,2013/7/26,,9.5,20,HS Graduate,Q3-2013
PID00878,30,male,11220,Brooklyn,2012/12/30,Security,2013/2/24,,9.5,28,HS Graduate,Q1-2013
PID09053,47,female,11229,Brooklyn,2013/9/11,Security,2013/11/6,,13,30,HS Graduate,Q4-2013
PID07277,42,male,10457,Bronx,2015/7/2,Security,2015/8/27,2015/8/27,9.6,30,HS Graduate,Q3-2015
PID10143,20,female,11433,Jamaica,2014/4/14,Security,2014/6/9,,8.25,22,HS Graduate,Q2-2014
PID07471,22,male,11233,Brooklyn,2014/5/26,Security,2014/7/21,,9.6,25,HS Graduate,Q3-2014
PID01426,21,male,11212,Brooklyn,2013/3/12,Security,2013/5/6,,9.5,30,HS Graduate,Q2-2013
PID07483,20,male,11219,Brooklyn,2015/7/17,Security,2015/9/10,,9.6,30,HS Graduate,Q3-2015
PID01400,26,female,11216,Brooklyn,2013/2/5,Security,2013/4/1,,9,30,HS Graduate,Q2-2013
PID08011,31,male,11434,Jamaica,2011/5/20,Security,2011/7/14,2011/7/24,8,30,HS Graduate,Q3-2011
PID10149,52,female,11221,Brooklyn,2012/11/20,Security,2013/1/14,2013/1/30,8,25,HS Graduate,Q1-2013
PID06863,48,male,11233,Brooklyn,2014/6/11,Security,2014/8/5,,8,35,HS Graduate,Q3-2014
PID01333,44,female,11225,Brooklyn,2014/8/22,Security,2014/10/16,,12.75,30,HS Graduate,Q4-2014
PID14587,41,male,10455,Bronx,2015/3/3,Security,2015/4/27,,14,30,College,Q2-2015
PID07430,25,female,11212,Brooklyn,2015/5/26,Security,2015/7/20,,9.6,30,HS Graduate,Q3-2015
PID01292,24,male,10456,Bronx,2015/7/18,Security,2015/9/10,,20.82,30,HS Graduate,Q3-2015
PID00820,35,male,10016,New York,2012/5/19,Security,2012/7/12,2012/7/23,7.25,30,HS Graduate,Q3-2012
PID03124,50,female,11692,Arverne,2012/3/8,Security,2012/5/1,,9.35,30,College,Q2-2012
PID04467,56,female,11213,Brooklyn,2013/8/16,Security,2013/10/9,,9,40,HS Graduate,Q4-2013
PID08020,30,male,11220,Brooklyn,2012/2/8,Security,2012/4/2,2012/6/29,8,30,HS Graduate,Q2-2012
PID07425,25,female,11221,Brooklyn,2014/5/15,Security,2014/7/8,,9.6,32,HS Graduate,Q3-2014
PID07365,30,male,11224,Brooklyn,2014/11/19,Security,2015/1/12,,10.1,30,HS Graduate,Q1-2015
